Z91.2	preferred	Lična anamneza o lošoj ličnoj higijeni	Lična anamneza o losoj licnoj higijeni
Z91.3	preferred	Lična anamneza o nezdravom rasporedu sna-buđenja	Lična anamneza o nezdravom rasporedu sna i budnog stanja
Z91.3	exclusion	Poremećaji sna G47.-	
Z91.4	preferred	Lična anamneza o psihološkoj traumi, neklasifikovano na drugom mjestu	Lična anamneza o psiholoskoj traumi
Z91.5	preferred	Lična anamneza o samopovređivanju	Lična anamneza o samopovredjivanju
Z91.5	inclusion	Odglumljeno samoubistvo	
Z91.5	inclusion	Samotrovanje	
Z91.5	inclusion	Pokušaj samoubistva	
Z91.6	preferred	Lična anamneza o drugoj fizičkoj traumi	Lična anamneza o drugoj fizickoj traumi
Z91.8	preferred	Lična anamneza o drugim označenim faktorima rizika, neklasifikovano na drugom mjestu	Lična anamneza o drugim označenim faktorima rizika
Z91.8	inclusion	Zloupotreba NOS	
Z91.8	inclusion	Zlostavljanje NOS	
Z92	preferred	Lična anamneza o medicinskom liječenju	Lična anamneza o medicinskom lijecenju
Z92.0	preferred	Lična anamneza o kontracepciji	Lična anamneza o kontracepciji
Z92.0	exclusion	Savjetovanje ili upućivanje o načinima primjene kontracepcije Z30.-	
Z92.0	exclusion	Prisutnost (intrauterinog) kontracepcijskog sredstva Z97.5	
Z92.1	preferred	Lična anamneza o dugotrajnoj (tekućoj) upotrebi antikoagulanata	Lična anamneza o dugorocnoj (tekucoj) upotrebi antikoagulantnin sredstava
Z92.2	preferred	Lična anamneza o dugotrajnoj (tekućoj) upotrebi drugih ljekova	Lična anamneza o dugorocnoj (tekucoj) upotrebi drugih ljekova
Z92.2	inclusion	Aspirin	
Z92.3	preferred	Lična anamneza o zračenju	Lična anamneza o zracenju
Z92.3	inclusion	Terapijsko zračenje	
Z92.3	exclusion	Izloženost zračenju u fizičkoj sredini Z58.4	
Z92.3	exclusion	Profesionalna izloženost zračenju Z57.1	
Z92.4	preferred	Lična anamneza o velikoj operaciji, neklasifikovana na drugom mjestu	Lična anamneza o velikoj operaciji
Z92.4	exclusion	Stanje vještačkog (arteficijalnog) otvora Z93.-	
Z92.4	exclusion	Postoperativna stanja Z98.-	
Z92.4	exclusion	Prisutnost funkcionalnog implantata ili presađenih djelova (grafta) Z95-Z96	
Z92.4	exclusion	Stanje transplantiranog organa ili tkiva Z94.-	
Z92.5	preferred	Lična anamneza o mjerama rehabilitacije	Lična anamneza o mjerama rehabilitacije
Z92.6	preferred	Lična anamneza o hemoterapiji za neoplastične bolesti	Lična anamneza o hemoterapiji
Z92.8	preferred	Lična anamneza o drugom medicinskom liječenju	Lična anamneza o drugom medicinskom lijecenju
Z92.9	preferred	Lična anamneza o medicinskom liječenju, neoznačena	Lična anamneza o medicinskom lijecenju, neoznačena
Z93	preferred	Stanje vještačkog (arteficijalnog) otvora	Stanje vjestackog (arteficijalnog) otvora
Z93	exclusion	Vještački otvor koji zahtijeva nadziranje ili održavanje Z43.-	
Z93	exclusion	Komplikacije spoljašnje stome J95.0, K91.4, N99.5	
Z93.0	preferred	Stanje traheostome	Vjestacki otvor dušnika
Z93.1	preferred	Stanje gastrostome	Vjestacki otvor želuca
Z93.2	preferred	Stanje ileostome	Vjestacki otvor tankog crijeva
Z93.3	preferred	Stanje kolostome	Vjestacki otvor debelog crijeva
Z93.4	preferred	Stanje drugih vještačkih otvora sistema za varenje	Drugi vjestacki otvori zeludacno-crijevnog sistema
Z93.5	preferred	Stanje cistostome	Vjestacki otvor mokraćne bešike
Z93.6	preferred	Stanje drugih vještačkih otvora mokraćnog sistema	Drugi vjestacki otvori mokracnog sistema
Z93.6	inclusion	Nefrostoma	
Z93.6	inclusion	Ureterostoma	
Z93.6	inclusion	Uretrostoma	
Z93.8	preferred	Stanje drugog vještačkog otvora	Stanje drugog vjestackog otvora
Z93.9	preferred	Stanje drugog vještačkog otvora, neoznačeno	Stanje drugog vjestackog otvora, neoznačeno
Z94	preferred	Stanje presađenog organa ili tkiva	Stanje presadjenog organa ili tkiva
Z94	inclusion	Organ ili tkivo zamijenjeni heterogenim ili homogenim transplantantom	
Z94	exclusion	Komplikacije transplantiranog organa ili tkiva - vidjeti Abecedni index	
Z94	exclusion	Prisustvo vaskularnog grafta Z95.-	
Z94	exclusion	Prisustvo heterogenog zalistka srca Z95.3	
Z94.0	preferred	Stanje presađenog bubrega	Stanje presadjenog bubrega
Z94.1	preferred	Stanje presađenog srca	Stanje presadjenog srca
Z94.1	exclusion	Stanje nakon zamjene srčanog zalistka Z95.2-Z95.4	
Z94.2	preferred	Stanje presađenih pluća	Stanje presadjenih pluća
Z94.3	preferred	Stanje presađenih pluća i srca	Stanje presadjenih pluća i srca
Z94.4	preferred	Stanje presađene jetre	Stanje presadjene jetre
Z94.5	preferred	Stanje presađene kože	Stanje presadjene kože
Z94.5	inclusion	Stanje nakon presađene sopstvene kože (autotransplant kože)	
Z94.6	preferred	Stanje presađene kosti	Stanje presadjene kosti
Z94.7	preferred	Stanje presađene rožnjače	Stanje presadjene rožnjače
Z94.8	preferred	Stanje drugog presađenog organa ili tkiva	Stanje drugog presadjenog organa ili tkiva
Z94.8	inclusion	Koštana srž	
Z94.8	inclusion	Crijevo	
Z94.8	inclusion	Gušterača	
Z94.8	inclusion	Matične ćelije 	
Z94.9	preferred	Stanje presađenog organa ili tkiva, neoznačeno	Stanje presadjenog organa ili tkiva, neoznačeno
Z95	preferred	Prisustvo implantata i graftova na srcu i krvnim sudovima	Prisustvo implantata i graftova na srcu i krvnim sudovima
Z95	exclusion	Komplikacije srčanih i vaskularnih uređaja, implantata i graftova T82.-	
Z95.0	preferred	Prisustvo pejsmejkera srca (pacemaker)	Prisustvo pejsmejkera srca (pacemaker)
Z95.0	exclusion	Podešavanje i održavanje pejsmejkera srca Z45.0	
Z95.1	preferred	Prisustvo aortokoronarnog bajpas grafta	Prisustvo aortokoronarnog bajpasa grafta (bypass graft)
Z95.2	preferred	Prisustvo vještačkog zalistka srca	Prisustvo vjestackog zaliska srca
Z95.3	preferred	Prisustvo heterolognog zalistka srca	Prisustvo heterolognog zaliska srca
Z95.4	preferred	Prisustvo druge zamjene zalistka srca	Prisustvo druge zamjene zaliska srca
Z95.5	preferred	Prisustvo implantata i grafta na koronarnim sudovima (koronarna angioplastika)	Prisustvo implantata i grafta na koronarnim sudovima (koronarna angioplastika)
Z95.5	inclusion	Prisustvo proteze koronarnih arterija	
Z95.5	inclusion	Stanje poslije koronarne angioplastike, NOS	
Z95.8	preferred	Prisustvo drugih implantata i graftova srca i krvnih sudova	Prisustvo drugih implantata i graftova srca i krvnih sudova
Z95.8	inclusion	Prisustvo proteze koronarnih arterija NEC	
Z95.8	inclusion	Stanje nakon periferne angioplastike NOS	
Z95.9	preferred	Prisustvo implantata i grafta na srcu i krvnom sudu, neoznačeno	Prisustvo implantata ili grafta na srcu i krvnim sudovima
Z96	preferred	Prisustvo drugih funkcionalnih implantata	Prisustvo drugog funkcionalnog implantata
Z96	exclusion	Komplikacije unutrašnjih protetskih uređaja, implantata i graftova T82-T85	
Z96	exclusion	Ugrađivanje i podešavanje protetskog i drugog uređaja Z44-Z46	
Z96.0	preferred	Prisustvo genito-urinarnog implantata	Prisustvo mokracno-polnog implantata
Z96.1	preferred	Prisustvo sočiva u oku	Prisustvo sočiva u oku
Z96.1	inclusion	Pseudofakija	
Z96.2	preferred	Prisustvo implantata za poboljšanje sluha	Prisustvo implantata za poboljsanje sluha
Z96.2	inclusion	Slušni aparat za koštanu sprovodljivost	
Z96.2	inclusion	Kohlearni implantat	
Z96.2	inclusion	Stent Eustahijeve tube 	
Z96.2	inclusion	Implantat bubne opne (i)	
Z96.2	inclusion	Zamjena stapesa (uzengije)	
Z96.3	preferred	Prisustvo vještačkog grkljana	Prisustvo vjestackog grkljana
Z96.4	preferred	Prisustvo implantata žlijezde sa unutrašnjim lučenjem	Prisustvo implantata žlijezde sa unutrašnjim lučenjem
Z96.4	inclusion	Insulinska pumpa	
Z96.5	preferred	Prisustvo implantata korijena zuba i donje vilice	Prisustvo implantata korijena zuba i donje vilice
Z96.6	preferred	Prisustvo vještački ugrađenog zgloba	Prisustvo vjestacki ugradjenog zgloba
Z96.6	inclusion	Zamjena zgloba prsta	
Z96.6	inclusion	Zamjena zgloba kuka (parcijalna) (totalna)	
Z96.7	preferred	Prisustvo implantata druge kosti i tetive	Prisustvo implantata druge kosti i tetive
Z96.7	inclusion	Kranijalna ploča	
Z96.8	preferred	Prisustvo drugog označenog funkcionalnog implantata	Prisustvo drugog označenog funkcionalnog implantata
Z96.9	preferred	Prisustvo funkcionalnog implantata, neoznačeno	Prisustvo funkcionalnog implantata, neoznačeno
Z97	preferred	Prisustvo drugih uređaja	Prisustvo drugih naprava
Z97	exclusion	Komplikacije unutrašnjih protetskih uređaja, implantata i graftova T82-T85	
Z97	exclusion	Stavljanje i podešavanje protetskog i drugog uređaja Z44–Z46	
Z97	exclusion	Prisustvo uređaja za drenažu cerebro-spinalne tečnosti Z98.2	
Z97.0	preferred	Prisustvo vještačkog oka	Prisustvo vjestackog oka
Z97.1	preferred	Prisustvo vještačkog ekstremiteta (potpun)(djelimičan)	Prisustvo vjestackog uda (potpun)(djelimican)
Z97.2	preferred	Prisustvo zubne proteze (potpuna)(djelimična)	Prisustvo zubne proteze (potpuna)(djelimicna)
Z97.3	preferred	Prisustvo naočara i kontaktnih sočiva	Prisustvo naocara i kontaktnih sočiva
Z97.4	preferred	Prisustvo spoljašnjeg slušnog pomagala	Prisustvo spoljašnjeg slusnog pomagala
Z97.5	preferred	Prisustvo (intrauterinog) kontraceptivnog sredstva	Prisustvo (unutarmaterickog) kontraceptivnog sredstva
Z97.5	exclusion	Provjera, ponovno stavljanje ili otklanjanje kontraceptivnog sredstva Z30.5	
Z97.5	exclusion	Ubacivanje kontraceptivnog sredstva Z30.1	
Z97.8	preferred	Prisustvo drugih označenih uređaja	Prisustvo drugih označenih naprava
Z98	preferred	Druga postoperativna stanja	Druga postoperativna stanja
Z98	exclusion	Naknadna medicinska njega i oporavak Z42–Z51, Z54.-	
Z98	exclusion	Postproceduralna ili postoperativna komplikacija – vidi Abecedni indeks	
Z98.0	preferred	Stanje intestinalnog bajpasa (bypass) i anastomoze	Intestinalni bajpas (bypass) i anastomoza
Z98.1	preferred	Ukočenost zgloba uzrokovana operativnim putem	Ukocenost zgloba uzrokovana operativnim putem
Z98.2	preferred	Prisustvo naprave za drenažu cerebro-spinalne tečnosti	Prisustvo naprave za drenazu mozdano-kičmene tecnosti csf ant (shunt)
Z98.2	inclusion	Naprava za drenažu cerebrospinalne tečnosti (CSF šant)	
Z98.8	preferred	Druga označena postoperativna stanja	Druga označena postoperativna stanja
Z99	preferred	Zavisnost od pomagala, neklasifikovana na drugom mjestu	Zavisnost od pomagala
Z99.0	preferred	Zavisnost od aspiratora	Zavisnost od aspiratora
Z99.1	preferred	Zavisnost od respiratora	Zavisnost od respiratora
Z99.2	preferred	Zavisnost od dijalize bubrega	Zavisnost od dijalize bubrega
Z99.2	inclusion	Prisustvo arteriovenskog šanta za dijalizu	
Z99.2	inclusion	Stanje dijalize bubrega	
Z99.2	exclusion	Priprema za dijalizu, tretman ili liječenje Z49.-	
Z99.3	preferred	Zavisnost od invalidskih kolica	Zavisnost od invalidskih kolica
Z99.8	preferred	Zavisnost od drugih uređaja i pomagala	Zavisnost od drugog pomagala
Z99.9	preferred	Zavisnost od neoznačenog uređaja i pomagala	Zavisnost od neoznačenog pomagala
